created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Dec 23 11:42:41 +0000 2023;1738525530373140509;"Capres nomor urut 01 Anies Baswedan menanggapi pertanyaan SGIE (State of the Global Islamic Economy) yang ditanyakan cawapres nomor urut 02 Gibran Rakabuming Raka #pemilupedia #newsupdate #update #news #videonews #kumparan. https://t.co/V4c1NQhViP https://t.co/4d3MYTAqIn";1;6;6;8;in;759692754985242625;1738525530373140509;kumparan;https://twitter.com/kumparan/status/1738525530373140509
Sat Dec 23 11:01:19 +0000 2023;1738515122077966654;"Wakil Ketua TKN Prabowo-Gibran, Habiburokhman, menanggapi pernyataan cawapres nomor urut 01 Anies Baswedan yang menyebut pertanyaan Gibran saat debat cawapres soal SGIE (State of the Global Islamic Economy) tak substansial.  https://t.co/oTWHc2cyeL";1;9;2;4;in;70412517;1738515122077966654;habiburokhman;https://twitter.com/habiburokhman/status/1738515122077966654
Sat Dec 23 06:42:11 +0000 2023;1738449907219091639;"@memelord_666666 Sumpah kayaknya nomor urut 01 di carry sama Anies sendirian Cak Imin saat ini terbukti hanya jadi beban tetapi sebagai paslon 01 saya tetap mendukung Cak Imin agar bisa epic comeback di debat cawapres kedua nanti. Semoga";0;0;0;0;in;1548020792877023232;1738101800610226645;AkbarUsri;https://twitter.com/AkbarUsri/status/1738449907219091639
Sat Dec 23 06:25:06 +0000 2023;1738445610578321862;"Klaim Muhaimin Kekayaan 100 Orang Setara 100 Juta: Benar Sebagian. 👇  Cawapres nomor urut 01 Muhaimin Iskandar sempat menyebut ketimpangan ekonomi yang terjadi di Indonesia. Saat debat pada Jumat malam… https://t.co/h6B5sr8RZA #CekFakta #Muhaimin via @beritajatimcom";0;0;0;0;in;21287066;1738445610578321862;beritajatimcom;https://twitter.com/beritajatimcom/status/1738445610578321862
Sat Dec 23 02:23:51 +0000 2023;1738384897226801523;"Cawapres nomor urut 01, Muhaimin Iskandar dan nomor urut 03, Mohammad Mahfud MD senada soal permasalahan lambatnya redistribusi lahan di Indonesia. Keduanya sepakat perlunya political will yang tegas untuk menuntaskan permasalahan kepemilikan lahan.  Akan tetapi, kata Mahfud,… https://t.co/evSxXpHHOV";0;0;22;50;in;2695463725;1738384897226801523;triwul82;https://twitter.com/triwul82/status/1738384897226801523
Fri Dec 22 17:40:08 +0000 2023;1738253096596443272;"Cak Imin Akan Bangun 40 Kota Selevel Jakarta, Gibran: Ini Agak Aneh Ya. 👇  Surabaya (https://t.co/ksziGGp1k3) – Saat Cak Imin, sapaan akrab Cawapres nomor urut 01 Muhaimin Iskandar punya… https://t.co/0w8bVNVgMP #PolitikPemerintahan #Cakimin #debatcawapres via @beritajatimcom";0;0;0;2;in;21287066;1738253096596443272;beritajatimcom;https://twitter.com/beritajatimcom/status/1738253096596443272
Fri Dec 22 16:33:16 +0000 2023;1738236272634925244;"BUKAN CUMA CAK IMIN, CHATGPT PUN NGGA TAHU APA ITU SGIE YANG DITANYAKAN OLEH GIBRAN  Calon Wakil Presiden (Cawapres) nomor urut 01, Muhaimin Iskandar alias Cak Imin tampak kebingungan ketika ditanya tentang SGIE atau State of the Global Islamic Economy report oleh Calon Wakil… https://t.co/hUr7EfQg16";17;137;481;944;in;1466651308102877187;1738236272634925244;papa_loren;https://twitter.com/papa_loren/status/1738236272634925244
Fri Dec 22 14:15:17 +0000 2023;1738201544691261842;"Debat Perdana Cawapres Nomor Urut 01 Gus Muhaimin Iskandar Dengan Tema Ekonomi Kerakyatan/Digital, Tat Kelola APBN/APBD, Perkotaan  #slepetajagus #SlepetNomic #AniesMuhaimin2024 https://t.co/ilevzYyHIJ";0;0;0;0;in;1660420624563716096;1738201544691261842;satriaakbar2013;https://twitter.com/satriaakbar2013/status/1738201544691261842
Fri Dec 22 13:10:04 +0000 2023;1738185133746983244;"Calon Wakil Presiden (Cawapres) Nomor urut 01 Muhaimin Iskandar mengungkapkan bahwa harga bahan pangan masyarakat saat ini semakin mahal. Harga cabai sampai gula mengalami lonjakan. PKSSolid AminMenang @syaikhu_ahmad https://t.co/oANP2VT3O5";0;0;1;2;in;241816808;1738185133746983244;PKS_Bandung;https://twitter.com/PKS_Bandung/status/1738185133746983244
Fri Dec 22 13:08:26 +0000 2023;1738184723204284896;"Calon Wakil Presiden (Cawapres) Nomor urut 01 Muhaimin Iskandar mengungkapkan bahwa harga bahan pangan masyarakat saat ini semakin mahal. Harga cabai sampai gula mengalami lonjakan. PKSSolid AminMenang @syaikhu_ahmad https://t.co/SRuzWksmt1";0;0;0;0;in;302315979;1738184723204284896;pks_rancasari;https://twitter.com/pks_rancasari/status/1738184723204284896
Fri Dec 22 13:07:16 +0000 2023;1738184430374760604;"Calon Wakil Presiden (Cawapres) Nomor urut 01 Muhaimin Iskandar mengungkapkan bahwa harga bahan pangan masyarakat saat ini semakin mahal. Harga cabai sampai gula mengalami lonjakan. PKSSolid AminMenang @syaikhu_ahmad https://t.co/XMJiK11OnZ";0;0;0;0;in;1188218802;1738184430374760604;kartiko_hendry;https://twitter.com/kartiko_hendry/status/1738184430374760604
Fri Dec 22 12:58:57 +0000 2023;1738182334791418294;"Berikut pemaparan visi-misi Cawapres nomor urut 01, @cakimiNOW.  #PemiluSerentak2024 #DebatCawapres #DebatPilpres2024 #CNNIDPilihanIndonesia https://t.co/gIa22bbFbC";0;0;2;2;in;3306771829;1738182334791418294;CNNIDdaily;https://twitter.com/CNNIDdaily/status/1738182334791418294
Fri Dec 22 12:03:22 +0000 2023;1738168348033405186;"Capres-Cawapres nomor urut 01, @aniesbaswedan dan @cakimiNOW  tiba di lokasi #DebatCawapres di JCC, Jakarta.  #PemiluSerentak2024 #DebatPilpres2024 #CNNIDPilihanIndonesia https://t.co/LXFoXRgOME";0;0;0;2;in;3306771829;1738168348033405186;CNNIDdaily;https://twitter.com/CNNIDdaily/status/1738168348033405186
Fri Dec 22 11:59:04 +0000 2023;1738167267190522079;"Capres Cawapres nomor urut 01 Anies Baswedan &amp  Muhaimin Iskandar tiba di lokasi Debat Cawapres dengan mengenakan kemeja putih. Keduanya sempat menyapa pewarta. 🎥Asr  #BeritaEshinta https://t.co/HK7HfJvkYC";0;0;1;4;in;121640063;1738167267190522079;RadioElshinta;https://twitter.com/RadioElshinta/status/1738167267190522079
Fri Dec 22 09:02:31 +0000 2023;1738122836605350291;"Cawapres nomor urut 01, 02 dan 03 tersebut akan memamerkan gagasannya dalam debat perdana yang akan dilangsungkan hari ini, 22 Desember 2023, jam 7 malam. Lalu sejauh mana sih euforia publik menantikan debat cawapres ini? #debatcawapres #NetrayID";2;1;0;0;in;1131026310610817024;1738122616748351797;netrayID;https://twitter.com/netrayID/status/1738122836605350291
