created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Dec 24 09:15:03 +0000 2023;1738850763810766993;"https://t.co/D05IVWSyvi  Capres nomor urut 03 Ganjar Pranowo mengatakan setiap cawapres memang diberikan tiga alat saat debat.";0;0;0;0;in;1645477783;1738850763810766993;dodiarisby;https://twitter.com/dodiarisby/status/1738850763810766993
Sun Dec 24 08:38:19 +0000 2023;1738841523461206416;"Perna jadi ketua MK, Menteri berkali-kali, dan anggota DPR menjadi alasan utama Mahfud MD begitu mudah dan santai menjawab persoalan yg diajukan.  Jadi tidak salah jika survei mengatakan Cawapres nomor urut 03 adalah yg terbaik. #GanjarMahfud2024 https://t.co/I3saki4Z8x";0;1;13;22;in;1276794185425670144;1738841523461206416;AnakLolina2;https://twitter.com/AnakLolina2/status/1738841523461206416
Sun Dec 24 08:12:37 +0000 2023;1738835054686765519;"https://t.co/Q9S2mMSQQT  Capres nomor urut 03 Ganjar Pranowo mengatakan setiap cawapres memang diberikan tiga alat saat debat.";1;0;1;0;in;1244071138839293952;1738835054686765519;Raman_Ong;https://twitter.com/Raman_Ong/status/1738835054686765519
Sat Dec 23 21:46:52 +0000 2023;1738677579983565172;"Cukup kyknya buat 02, kesyan masih muda jgn kebanyakan dibahas takut kena star syndrom wk. Sekarang mari bahas real MVP debat cawapres kemarin buat gue, cawapres nomor urut 03, Yth. Bapak Prof. Dr. H. Mahfud Mahmodin, S.H., S.U., M.I.P.";0;1;0;0;in;192948650;1738491221696487833;afputras;https://twitter.com/afputras/status/1738677579983565172
Sat Dec 23 06:46:41 +0000 2023;1738451038590664963;"Cawapres Nomor Urut 3 Mahfud MD membagikan pengalamannya di pemerintahan. Dia menyebut banyak lahan di Indonesia yang dikuasai atau diperoleh secara kolusi atau permufakatan melawan hukum.  “Kita lihat fakta yang ada di lapangan, betapa sekarang ini banyak lahan itu diperoleh… https://t.co/feaZKBnV0x";0;1;21;79;in;1101696077147729920;1738451038590664963;03__nakula;https://twitter.com/03__nakula/status/1738451038590664963
Sat Dec 23 06:25:58 +0000 2023;1738445825272160480;"Cawapres Nomor Urut 3 Mahfud MD membagikan pengalamannya di pemerintahan. Dia menyebut banyak lahan di Indonesia yang dikuasai atau diperoleh secara kolusi atau permufakatan melawan hukum.  “Kita lihat fakta yang ada di lapangan, betapa sekarang ini banyak lahan itu diperoleh… https://t.co/DD2y9suZWb";0;0;1;33;in;1101696077147729920;1738445825272160480;03__nakula;https://twitter.com/03__nakula/status/1738445825272160480
Sat Dec 23 05:17:09 +0000 2023;1738428508643397996;"Mahfud Klaim UMKM Lewati 24 Meja Urus Izin: Belum Ada Bukti. 👇  Dalam debat yang berlangsung pada Jumat malam (22/12/2023), Calon Wakil Presiden (Cawapres) nomor urut 03, Mahfud MD sempat… https://t.co/tHap3KWC9h #CekFakta #koalisicekfakta #lawanhoaks via @beritajatimcom";0;0;0;0;in;21287066;1738428508643397996;beritajatimcom;https://twitter.com/beritajatimcom/status/1738428508643397996
Sat Dec 23 02:36:28 +0000 2023;1738388073002721516;"Capres nomor urut 3, Ganjar Pranowo tiba di Posko Teuku Umar, Menteng, Jakarta Pusat. Ganjar akan mendampingi Mahfud Md di debat cawapres nanti malam di JCC, Senayan, Jakarta Pusat. Pada pukul 17.50 WIB, Jumat (22/12/2023), Ganjar tiba dan memamerkan kaos yang digunakan. Ganjar… https://t.co/Pv40or245T";0;1;6;8;in;1637841258231271424;1738388073002721516;Ganjar_Mahfud03;https://twitter.com/Ganjar_Mahfud03/status/1738388073002721516
Sat Dec 23 02:34:12 +0000 2023;1738387502699024494;"CONTOH  PRABOWO UDH PULUHAN TH PUNYA RIBUAN HEKTAR SAWIT DI ACEH DAN KALIMANTAN  BUKTI GA MERAKYAT KLU MERAKYAT BAGI2 KE RIBUAN PETANI 🤣🙏 Cawapres Nomor Urut 3 @mohmahfudmd MD membagikan pengalamannya di pemerintahan. Dia menyebut banyak lahan di Indonesia yang dikuasai atau… https://t.co/YdnauBIENB";0;1;6;9;in;1637841258231271424;1738387502699024494;Ganjar_Mahfud03;https://twitter.com/Ganjar_Mahfud03/status/1738387502699024494
Sat Dec 23 02:23:51 +0000 2023;1738384897226801523;"Cawapres nomor urut 01, Muhaimin Iskandar dan nomor urut 03, Mohammad Mahfud MD senada soal permasalahan lambatnya redistribusi lahan di Indonesia. Keduanya sepakat perlunya political will yang tegas untuk menuntaskan permasalahan kepemilikan lahan.  Akan tetapi, kata Mahfud,… https://t.co/evSxXpHHOV";0;0;22;50;in;2695463725;1738384897226801523;triwul82;https://twitter.com/triwul82/status/1738384897226801523
Sat Dec 23 00:20:08 +0000 2023;1738353760039239738;"Dalam respons terhadap pandangan Paslon Nomor Urut 1 dan 2 terkait "Kerakyatan Digital," Cawapres no. urut 03 @mohmahfudmd, menegaskan bhw semua konsep yg telah disampaikan oleh kedua Paslon sudah tercakup dalam Visi Misi Ganjar-Mahfud.  #SahabatGanjar #SatSetLebihBaik https://t.co/yRB6Rj4DUu";0;0;1;2;in;1103685040402132992;1738353760039239738;Setengah_Hatie;https://twitter.com/Setengah_Hatie/status/1738353760039239738
Fri Dec 22 18:27:41 +0000 2023;1738265066263490630;"Dalam acara panggung debat, cawapres nomor urut 03 menjelaskan dengan lugas dan rasional,  . #MahfudLebihBaik Ganjar Mahfud Satset, Gibran Pongah, Gibran, Fadli Zon, Madura, Agung Sedayu, Cerai, Carbon Capture,400 T, Samsul, SGIE, Beban, El Sulfat, Hilirisasi, Boruto, Stunting https://t.co/E5ttwdZE20";0;2;5;17;in;1244292531090624512;1738265066263490630;YudhaShanny2;https://twitter.com/YudhaShanny2/status/1738265066263490630
Fri Dec 22 17:21:28 +0000 2023;1738248399844225041;"Dalam acara panggung debat, cawapres nomor urut 03 menjelaskan dengan lugas dan rasional, bahwa sistem kelembagaan hukum butuh prosedur, tidak bisa instan dan dibuat semaunya sendiri.  Gibran Pongah #MahfudLebihBaik https://t.co/Gw0BlO0q7b";0;0;2;5;in;1366400355366432768;1738248399844225041;awan_mer4h;https://twitter.com/awan_mer4h/status/1738248399844225041
